,brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c
157,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,1.5,2.0,4.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410003435,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410003435.jpg,Sourdough,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,YEAST,DEHYDRATED SOURDOUGH,SOYBEAN OIL,SALT,SUGAR,WHEAT GLUTEN,MONOGLYCERIDES,GRAIN VINEGAR,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,SOY LECITHIN,CITRIC ACID,DATEM AND/OR SODIUM STEAROYL LACTYLATE,WHEY,SOY FLOUR,NONFAT MILK.",8.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,0.99,7.0,21.0,0.0,0.0,0.0,0,0.0
158,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,80.0,5.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410012604,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410012604.jpg,Bakery Light 100% Whole Wheat,"WHOLE WHEAT FLOUR,WATER,CELLULOSE FIBER,WHEAT GLUTEN,YEAST,SUGAR,SALT,WHEAT BRAN,MOLASSES,MONO- AND DIGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,GRAIN VINEGAR,NATURAL & ARTIFICIAL FLAVOR,CALCIUM SULFATE,MONOCALCIUM PHOSPHATE,ETHOXYLATED MONO- AND DIGLYCERIDES,SOY LECITHIN,SUCRALOSE,AZODICARBONAMIDE,SOY FLOUR.",4.0,,454.0,,16.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,12.0,42.0,0.0,7.0,170.0,2.0,6.0,18.0,1.0,0.5,0.0,0,0.0
159,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,120.0,15.0,6.0,0.0,0.0,US,8.0,2.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410013502,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410013502.jpg,100% Whole Wheat,"WHOLE WHEAT FLOUR,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,WHEAT GLUTEN,WHEAT FIBER,YEAST,INULIN (CHICKORY ROOT FIBER),CELLULOSE FIBER,SUGAR,SUNFLOWER SEEDS,WHEAT,POLYDEXTROSE,RYE,MOLASSES,SALT,WHEAT PROTEIN ISOLATE,GROUND CORN,CULTURED DEXTROSE AND MALTODEXTRIN,RAISIN JUICE CONCENTRATE,BUCKWHEAT,DATEM,MONOGLYCERIDES,BROWN RICE,OATS,TRITICALE,CITRIC ACID,BARLEY,FLAXSEED,MILLET,STEVIA EXTRACT (A NATURAL SWEETENER),CALCIUM SULFATE,GRAIN VINEGAR,ETHOXYLATED MONO- AND DIGLYCERIDES,SOY LECITHIN,CALCIUM CARBONATE,NUTS (WALNUTS AND/OR HAZELNUTS AND/OR ALMONDS),RICE PROTEIN,WHEY,SOY FLOUR,NONFAT MILK.",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,4.0,7.0,21.0,2.0,1.5,0.0,0,0.0
160,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,10.0,4.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410013519,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410013519.jpg,Honey Whole Wheat,"WHOLE WHEAT FLOUR,WATER,HONEY,SUGAR,WHEAT GLUTEN,YEAST,WHEAT BRAN,SOYBEAN OIL,SALT,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,CALCIUM SULFATE,GRAIN VINEGAR,CITRIC ACID,SOY LECITHIN,CALCIUM CARBONATE,WHEY,NONFAT MILK",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,4.0,7.0,20.0,2.0,1.0,0.0,0,0.0
161,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,15.0,4.0,0.0,0.0,US,12.0,3.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410013748,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410013748.jpg,Double Protein,"WHOLE WHEAT FLOUR,WATER,SUGAR,WHEAT GLUTEN,WHEAT PROTEIN ISOLATE,OATS,YEAST,CRACKED WHEAT,INULIN (CHICKORY ROOT FIBER),SOYBEAN OIL,SUNFLOWER SEEDS,RICE PROTEIN,SALT,BARLEY FLAKES,TRITICALE,WHEAT FLAKES,RAISIN JUICE CONCENTRATE,GRAIN VINEGAR,RYE,AMARANTH,FLAXSEED,MONOGLYCERIDES,WHEAT GERM,CORNMEAL,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,CALCIUM SULFATE,CITRIC ACID,SOY LECITHIN,CALCIUM CARBONATE,WHEY,NONFAT MILK",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,7.0,0,0.0,0.0,16.0,43.0,0.0,6.0,150.0,2.0,6.0,18.0,2.0,1.5,0.0,0,0.0
162,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,15.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410032008,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032008.jpg,Seedless,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,RYE FLOUR,SUGAR,SOYBEAN OIL,SALT,GROUND CARAWAY,WHEAT GLUTEN,YEAST,PRESERVATIVES (CALCIUM PROPIONATE,SODIUM PROPIONATE),GRAIN VINEGAR,DATEM,MONO- AND DIGLYCERIDES,FUMARIC ACID,LACTIC ACID,CALCIUM LACTATE,ETHOXYLATED MONO- AND DIGLYCERIDES,CITRIC ACID,GLUCONO DELTA LACTONE,POTASSIUM CITRATE,SODIUM DIACETATE,SOY LECITHIN,CALCIUM CARBONATE,POLYSORBATE 60,CALCIUM SULFATE,PHOSPHORIC ACID.",6.0,,454.0,,16.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,11.0,41.0,0.0,12.0,290.0,2.0,7.0,20.0,2.0,1.5,0.0,0,0.0
163,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,80.0,10.0,4.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410032053,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032053.jpg,Seeded,"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,RYE FLOUR,SUGAR,SOYBEAN OIL,SALT,WHEAT GLUTEN,CARAWAY SEEDS,YEAST,PRESERVATIVES (CALCIUM PROPIONATE,SODIUM PROPIONATE),GRAIN VINEGAR,GROUND CARAWAY,DATEM,MONO- AND DIGLYCERIDES,FUMARIC ACID,LACTIC ACID,CALCIUM LACTATE,ETHOXYLATED MONO- AND DIGLYCERIDES,CITRIC ACID,GLUCONO DELTA LACTONE,POTASSIUM CITRATE,SODIUM DIACETATE,SOY LECITHIN,CALCIUM CARBONATE,POLYSORBATE 60,CALCIUM SULFATE,PHOSPHORIC ACID.",4.0,,454.0,,16.0,,,,,,1,5.0,14.0,GS1 US,3.0,0,0.0,0.0,15.0,30.0,0.0,9.0,220.0,1.0,5.0,14.0,2.0,1.0,0.0,0,0.0
164,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,90.0,15.0,10.0,0.0,0.0,US,16.0,4.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410117910,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410117910.jpg,Extra Fiber,"WHOLE WHEAT FLOUR,WATER,SUGAR,WHEAT GLUTEN,YEAST,INULIN (CHICKORY ROOT FIBER),SOYBEAN OIL,WHEAT FIBER,SALT,WHEAT BRAN,MOLASSES,ENRICHMENT (CALCIUM SULFATE,VITAMIN E ACETATE,VITAMIN A PALMITATE,VITAMIN D3),DATEM,MONO- AND DIGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),MONOCALCIUM PHOSPHATE,SOY LECITHIN.",6.0,,680.0,,24.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,18.0,38.0,0.0,8.0,190.0,3.0,6.0,18.0,2.0,1.5,0.0,10,0.0
165,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135433,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135433.jpg,Sandwich Thins Rolls Honey Wheat,"WHOLE WHEAT FLOUR,WATER,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],CELLULOSE FIBER,FLAKED WHEAT,HONEY,YEAST,WHEAT GLUTEN,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,NATURAL FLAVOR,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.",6.0,,340.0,,12.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,8.0,43.0,0.0,7.0,170.0,2.0,7.0,22.0,2.0,1.0,0.0,0,0.0
166,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135464,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135464.jpg,Sandwich Thins Rolls 100% Whole Wheat,"WHOLE WHEAT FLOUR,WATER,WHEAT BRAN,SUGAR,YEAST,CELLULOSE FIBER,WHEAT GLUTEN,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,DATEM,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.",6.0,,340.0,,12.0,,,,,,1,0.0,0.0,GS1 US,5.0,0,0.0,0.0,8.0,43.0,0.0,7.0,170.0,2.0,7.0,22.0,2.0,1.0,0.0,0,0.0
167,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100.0,10.0,4.0,0.0,0.0,US,20.0,5.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410135471,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135471.jpg,Sandwich Thins Rolls Multi-Grain,"WHOLE WHEAT FLOUR,WATER,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],CELLULOSE FIBER,WHEAT GLUTEN,YEAST,SUGAR,RYE,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,CRACKED WHEAT,GROUND CORN,OATS,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),CORN GRITS,GRAIN VINEGAR,GUAR GUM,MONOGLYCERIDES,BROWN RICE,TRITICALE,BARLEY,FLAXSEED,MILLET,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.",6.0,,340.0,,12.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,0.0,0.0,8.0,43.0,0.0,7.0,170.0,2.0,7.0,22.0,2.0,1.0,0.0,0,0.0
168,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,160.0,20.0,8.0,0.0,0.0,US,16.0,4.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410136232,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410136232.jpg,100% Whole Wheat Sandwich Rolls,"WHOLE WHEAT FLOUR,WATER,WHEAT GLUTEN,HIGH FRUCTOSE CORN SYRUP,YEAST,HONEY,SOYBEAN OIL,SALT,MOLASSES,OAT BRAN,DATEM,GRAIN VINEGAR,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,MONOCALCIUM PHOSPHATE,AZODICARBONAMIDE,SOY LECITHIN.",8.0,,510.0,,18.0,,,,,,1,0.0,0.0,GS1 US,8.0,0,3.0,0.5,8.0,64.0,0.0,13.0,310.0,4.0,9.0,26.0,3.0,2.0,0.0,0,0.0
169,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,130.0,20.0,6.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410163320,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410163320.jpg,Hot Dog Rolls White,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,NIACIN,REDUCED IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SOYBEAN OIL,SALT,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,AZODICARBONAMIDE,SOY LECITHIN.",8.0,,,,14.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,3.0,0.5,8.0,50.0,0.0,13.0,310.0,4.0,9.0,26.0,3.0,2.0,0.0,0,0.0
170,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,130.0,20.0,6.0,0.0,0.0,US,4.0,1.0,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410164006,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410164006.jpg,Hot Dog Rolls White New England,"ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SOYBEAN OIL,SALT,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,SOY LECITHIN,AZODICARBONAMIDE.",8.0,,340.0,,12.0,,,,,,1,0.0,0.0,GS1 US,4.0,0,3.0,0.5,8.0,50.0,0.0,13.0,310.0,4.0,9.0,26.0,3.0,2.0,0.0,0,0.0
171,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,25.0,0.0,0.0,0.0,US,3.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410312001,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312001.jpg,Stuffing Seasoned,"ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: DEHYDRATED ONION,YEAST,SPICES,DISTILLED VINEGAR,SOY LECITHIN,SOY FLOUR.",0.0,,396.0,,14.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,16.0,27.0,0.0,16.0,390.0,1.0,6.0,19.0,4.0,2.5,0.0,0,0.0
172,R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110.0,20.0,0.0,0.0,0.0,US,2.0,0.99,0073410,255 Business Center Dr,PA,Horsham,19044,0071330000008,US,"Orograin Bakeries Manufacturing, Inc.",50000000,0073410312100,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312100.jpg,Stuffing Unseasoned,"ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],HIGH FRUCTOSE CORN SYRUP,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),SALT. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST,DISTILLED VINEGAR,SOY LECITHIN,SOY FLOUR.",0.0,,425.0,,15.0,,,,,,1,0.0,0.0,GS1 US,3.0,0,0.0,0.0,16.0,27.0,0.0,9.0,210.0,2.0,6.0,19.0,3.0,2.0,0.0,0,0.0
173,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000946,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000946.jpg,Mountain Cooler Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE JUICE CONCENTRATE,CITRIC ACID,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
174,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000953,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000953.jpg,Pacific Cooler Juice,"WATER; HIGH FRUCTOSE CORN SYRUP; APPLE,GRAPE,AND WATER EXTRACTED ORANGE JUICE CONCENTRATES; CITRIC ACID; PINEAPPLE JUICE CONCENTRATE; NATURAL FLAVOR; VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
175,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000960,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000960.jpg,Coastal Cooler Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE JUICE CONCENTRATE,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
176,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684000991,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000991.jpg,Stawberry Kiwi Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,APPLE AND STRAWBERRY JUICE CONCENTRATES,CITRIC ACID,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
177,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001011,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001011.jpg,Strawberry Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,PEAR AND APPLE JUICE CONCENTRATES,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
178,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684001042,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001042.jpg,Surf Cooler Juice,"WATER; HIGH FRUCTOSE CORN SYRUP; PEAR,WATER EXTRACTED ORANGE,AND PINEAPPLE JUICE CONCENTRATES; CITRIC ACID; NATURAL FLAVOR; VITAMIN E ACETATE.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,16.0,6.0,17.0,0.0,0.0,0.0,0,0.0
179,6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30.0,0.0,0.0,0.0,0.0,US,0.0,0.0,0087684,3 Lakes Dr,IL,Winnetka,60093,0087684000007,US,"Capri Sun, Inc.",50000000,0087684002872,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684002872.jpg,Fruit Punch Juice,"WATER,HIGH FRUCTOSE CORN SYRUP,CITRIC ACID,SUCRALOSE (SPLENDA(R) BRAND SWEETENER),NATURAL FLAVOR.",0.0,,,177.0,,,,,,,10,0.0,0.0,GS1 US,0.0,0,0.0,0.0,10.0,0.0,177.0,1.0,15.0,8.0,3.0,8.0,0.0,0.0,0.0,0,0.0
180,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093001064,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001064.jpg,Juice Blueberry,"PURE JUICE MADE FROM WHITE GRAPE,APPLE AND BLUEBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,RED GRAPE JUICE CONCENTRATE (COLOR),NATURAL FLAVOR",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,30.0,31.0,11.0,33.0,0.0,0.0,0.0,0,0.0
181,BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,130.0,0.0,0.0,0.0,0.0,US,0.0,0.0,083609300,700 Anderson Hill Rd,NY,Purchase,10577,0021224000003,US,"PepsiCo, Inc.",50000000,0836093001071,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001071.jpg,Juice Apple,"PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID",0.0,12.0,,,,000012,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0.0,0.0,GS1 US,0.0,0,0.0,0.0,1.0,0.0,360.0,1.0,20.0,30.0,11.0,33.0,0.0,0.0,0.0,0,0.0
